Date,Product_Name,Product_ID,Category,Unit_Price,Units_Sold,Supplier_ID,Lead_Time_Days,On_Time_Delivery_Rate,Unit_of_Measure
11/10/2020,SS316 Stainless Steel,M001,Metals,2.22,132,S007,10,0.8,kg
11/11/2020,SS316 Stainless Steel,M001,Metals,2.27,124,S008,10,0.96,kg
11/12/2020,SS316 Stainless Steel,M001,Metals,2.34,101,S005,10,0.92,kg
11/13/2020,SS316 Stainless Steel,M001,Metals,2.29,91,S005,10,0.92,kg
11/14/2020,SS316 Stainless Steel,M001,Metals,2.26,129,S006,10,0.88,kg
11/15/2020,SS316 Stainless Steel,M001,Metals,2.32,114,S004,10,0.98,kg
11/16/2020,SS316 Stainless Steel,M001,Metals,2.35,103,S009,10,0.87,kg
11/17/2020,SS316 Stainless Steel,M001,Metals,2.29,134,S010,10,0.75,kg
11/18/2020,SS316 Stainless Steel,M001,Metals,2.24,117,S010,10,0.75,kg
11/19/2020,SS316 Stainless Steel,M001,Metals,2.28,140,S001,10,0.95,kg
11/20/2020,SS316 Stainless Steel,M001,Metals,2.28,90,S008,10,0.96,kg
11/21/2020,SS316 Stainless Steel,M001,Metals,2.26,93,S008,10,0.96,kg
11/22/2020,SS316 Stainless Steel,M001,Metals,2.33,84,S005,10,0.92,kg
11/23/2020,SS316 Stainless Steel,M001,Metals,2.31,96,S001,10,0.95,kg
11/24/2020,SS316 Stainless Steel,M001,Metals,2.22,125,S003,10,0.85,kg
11/25/2020,SS316 Stainless Steel,M001,Metals,2.21,114,S009,10,0.87,kg
11/26/2020,SS316 Stainless Steel,M001,Metals,2.25,132,S003,10,0.85,kg
11/27/2020,SS316 Stainless Steel,M001,Metals,2.23,143,S010,10,0.75,kg
11/28/2020,SS316 Stainless Steel,M001,Metals,2.25,111,S003,10,0.85,kg
11/29/2020,SS316 Stainless Steel,M001,Metals,2.27,103,S001,10,0.95,kg
11/30/2020,SS316 Stainless Steel,M001,Metals,2.26,116,S008,10,0.96,kg
12/1/2020,SS316 Stainless Steel,M001,Metals,2.32,130,S004,10,0.98,kg
12/2/2020,SS316 Stainless Steel,M001,Metals,2.3,132,S006,10,0.88,kg
12/3/2020,SS316 Stainless Steel,M001,Metals,2.25,145,S007,10,0.8,kg
12/4/2020,SS316 Stainless Steel,M001,Metals,2.27,293,S001,10,0.95,kg
12/5/2020,SS316 Stainless Steel,M001,Metals,2.27,131,S010,10,0.75,kg
12/6/2020,SS316 Stainless Steel,M001,Metals,2.28,123,S008,10,0.96,kg
12/7/2020,SS316 Stainless Steel,M001,Metals,2.33,173,S003,10,0.85,kg
12/8/2020,SS316 Stainless Steel,M001,Metals,2.3,131,S005,10,0.92,kg
12/9/2020,SS316 Stainless Steel,M001,Metals,2.27,108,S008,10,0.96,kg
12/10/2020,SS316 Stainless Steel,M001,Metals,2.31,127,S002,10,0.9,kg
12/11/2020,SS316 Stainless Steel,M001,Metals,2.33,145,S002,10,0.9,kg
12/12/2020,SS316 Stainless Steel,M001,Metals,2.33,122,S001,10,0.95,kg
12/13/2020,SS316 Stainless Steel,M001,Metals,2.43,108,S008,10,0.96,kg
12/14/2020,SS316 Stainless Steel,M001,Metals,2.29,134,S007,10,0.8,kg
12/15/2020,SS316 Stainless Steel,M001,Metals,2.33,119,S002,10,0.9,kg
12/16/2020,SS316 Stainless Steel,M001,Metals,2.36,88,S007,10,0.65,kg
12/17/2020,SS316 Stainless Steel,M001,Metals,2.39,238,S006,10,0.88,kg
12/18/2020,SS316 Stainless Steel,M001,Metals,2.3,122,S008,10,0.96,kg
12/19/2020,SS316 Stainless Steel,M001,Metals,2.23,97,S002,10,0.9,kg
12/20/2020,SS316 Stainless Steel,M001,Metals,2.3,136,S003,10,0.85,kg
12/21/2020,SS316 Stainless Steel,M001,Metals,2.33,128,S003,10,0.85,kg
12/22/2020,SS316 Stainless Steel,M001,Metals,2.44,110,S009,10,0.87,kg
12/23/2020,SS316 Stainless Steel,M001,Metals,2.25,115,S006,10,0.88,kg
12/24/2020,SS316 Stainless Steel,M001,Metals,2.31,153,S006,10,0.88,kg
12/25/2020,SS316 Stainless Steel,M001,Metals,2.28,139,S010,10,0.75,kg
12/26/2020,SS316 Stainless Steel,M001,Metals,2.36,120,S008,10,0.96,kg
12/27/2020,SS316 Stainless Steel,M001,Metals,2.29,106,S009,10,0.87,kg
12/28/2020,SS316 Stainless Steel,M001,Metals,2.24,116,S003,10,0.85,kg
12/29/2020,SS316 Stainless Steel,M001,Metals,2.22,135,S009,10,0.87,kg
12/30/2020,SS316 Stainless Steel,M001,Metals,2.33,147,S002,10,0.9,kg
12/31/2020,SS316 Stainless Steel,M001,Metals,2.32,139,S004,10,0.98,kg
1/1/2021,SS316 Stainless Steel,M001,Metals,2.4,156,S008,10,0.96,kg
1/2/2021,SS316 Stainless Steel,M001,Metals,2.38,129,S003,10,0.85,kg
1/3/2021,SS316 Stainless Steel,M001,Metals,2.39,135,S010,10,0.75,kg
1/4/2021,SS316 Stainless Steel,M001,Metals,2.4,165,S009,10,0.87,kg
1/5/2021,SS316 Stainless Steel,M001,Metals,2.33,167,S007,10,0.51,kg
1/6/2021,SS316 Stainless Steel,M001,Metals,2.37,147,S007,10,0.8,kg
1/7/2021,SS316 Stainless Steel,M001,Metals,2.4,137,S005,10,0.92,kg
1/8/2021,SS316 Stainless Steel,M001,Metals,2.33,107,S007,10,0.8,kg
1/9/2021,SS316 Stainless Steel,M001,Metals,2.29,115,S003,10,0.85,kg
1/10/2021,SS316 Stainless Steel,M001,Metals,2.39,153,S006,10,0.88,kg
1/11/2021,SS316 Stainless Steel,M001,Metals,2.37,138,S006,10,0.88,kg
1/12/2021,SS316 Stainless Steel,M001,Metals,2.44,136,S008,10,0.96,kg
1/13/2021,SS316 Stainless Steel,M001,Metals,2.41,129,S003,10,0.85,kg
1/14/2021,SS316 Stainless Steel,M001,Metals,2.36,139,S006,10,0.88,kg
1/15/2021,SS316 Stainless Steel,M001,Metals,2.31,254,S003,10,0.85,kg
1/16/2021,SS316 Stainless Steel,M001,Metals,2.44,123,S006,10,0.88,kg
1/17/2021,SS316 Stainless Steel,M001,Metals,2.41,122,S005,10,0.92,kg
1/18/2021,SS316 Stainless Steel,M001,Metals,2.44,120,S008,10,0.96,kg
1/19/2021,SS316 Stainless Steel,M001,Metals,2.42,102,S010,10,0.38,kg
1/20/2021,SS316 Stainless Steel,M001,Metals,2.32,115,S009,10,0.87,kg
1/21/2021,SS316 Stainless Steel,M001,Metals,2.4,121,S008,10,0.58,kg
1/22/2021,SS316 Stainless Steel,M001,Metals,2.42,115,S008,10,0.96,kg
1/23/2021,SS316 Stainless Steel,M001,Metals,2.38,132,S005,10,0.92,kg
1/24/2021,SS316 Stainless Steel,M001,Metals,2.36,146,S003,10,0.85,kg
1/25/2021,SS316 Stainless Steel,M001,Metals,2.35,124,S010,10,0.75,kg
1/26/2021,SS316 Stainless Steel,M001,Metals,2.34,121,S007,10,0.8,kg
1/27/2021,SS316 Stainless Steel,M001,Metals,2.37,167,S002,10,0.9,kg
1/28/2021,SS316 Stainless Steel,M001,Metals,2.32,154,S002,10,0.9,kg
1/29/2021,SS316 Stainless Steel,M001,Metals,2.29,154,S007,10,0.67,kg
1/30/2021,SS316 Stainless Steel,M001,Metals,2.35,158,S009,10,0.87,kg
1/31/2021,SS316 Stainless Steel,M001,Metals,2.35,150,S007,10,0.8,kg
2/1/2021,SS316 Stainless Steel,M001,Metals,2.54,170,S001,10,0.95,kg
2/2/2021,SS316 Stainless Steel,M001,Metals,2.5,173,S003,10,0.85,kg
2/3/2021,SS316 Stainless Steel,M001,Metals,2.42,172,S009,10,0.87,kg
2/4/2021,SS316 Stainless Steel,M001,Metals,2.43,149,S006,10,0.88,kg
2/5/2021,SS316 Stainless Steel,M001,Metals,2.49,160,S005,10,0.92,kg
2/6/2021,SS316 Stainless Steel,M001,Metals,2.43,140,S001,10,0.95,kg
2/7/2021,SS316 Stainless Steel,M001,Metals,2.42,136,S004,10,0.98,kg
2/8/2021,SS316 Stainless Steel,M001,Metals,2.42,152,S005,10,0.92,kg
2/9/2021,SS316 Stainless Steel,M001,Metals,2.43,182,S009,10,0.87,kg
2/10/2021,SS316 Stainless Steel,M001,Metals,2.38,135,S008,10,0.96,kg
2/11/2021,SS316 Stainless Steel,M001,Metals,2.49,144,S006,10,0.88,kg
2/12/2021,SS316 Stainless Steel,M001,Metals,2.42,112,S009,10,0.87,kg
2/13/2021,SS316 Stainless Steel,M001,Metals,2.5,268,S010,10,0.59,kg
2/14/2021,SS316 Stainless Steel,M001,Metals,2.49,133,S001,10,0.95,kg
2/15/2021,SS316 Stainless Steel,M001,Metals,2.46,134,S010,10,0.75,kg
2/16/2021,SS316 Stainless Steel,M001,Metals,2.49,129,S010,10,0.75,kg
2/17/2021,SS316 Stainless Steel,M001,Metals,2.42,123,S001,10,0.95,kg
2/18/2021,SS316 Stainless Steel,M001,Metals,2.41,117,S008,10,0.96,kg
2/19/2021,SS316 Stainless Steel,M001,Metals,2.4,121,S009,10,0.87,kg
2/20/2021,SS316 Stainless Steel,M001,Metals,2.44,160,S004,10,0.98,kg
2/21/2021,SS316 Stainless Steel,M001,Metals,2.47,152,S008,10,0.96,kg
2/22/2021,SS316 Stainless Steel,M001,Metals,2.45,125,S008,10,0.96,kg
2/23/2021,SS316 Stainless Steel,M001,Metals,2.53,122,S008,10,0.96,kg
2/24/2021,SS316 Stainless Steel,M001,Metals,2.46,151,S005,10,0.92,kg
2/25/2021,SS316 Stainless Steel,M001,Metals,2.41,138,S001,10,0.95,kg
2/26/2021,SS316 Stainless Steel,M001,Metals,2.44,146,S005,10,0.92,kg
2/27/2021,SS316 Stainless Steel,M001,Metals,2.48,166,S009,10,0.87,kg
2/28/2021,SS316 Stainless Steel,M001,Metals,2.41,140,S005,10,0.92,kg
3/1/2021,SS316 Stainless Steel,M001,Metals,2.45,172,S001,10,0.95,kg
3/2/2021,SS316 Stainless Steel,M001,Metals,2.53,179,S002,10,0.9,kg
3/3/2021,SS316 Stainless Steel,M001,Metals,2.52,167,S007,10,0.49,kg
3/4/2021,SS316 Stainless Steel,M001,Metals,2.48,155,S002,10,0.9,kg
3/5/2021,SS316 Stainless Steel,M001,Metals,2.45,168,S009,10,0.87,kg
3/6/2021,SS316 Stainless Steel,M001,Metals,2.46,161,S009,10,0.87,kg
3/7/2021,SS316 Stainless Steel,M001,Metals,2.49,141,S006,10,0.88,kg
3/8/2021,SS316 Stainless Steel,M001,Metals,2.51,142,S009,10,0.77,kg
3/9/2021,SS316 Stainless Steel,M001,Metals,2.53,167,S004,10,0.98,kg
3/10/2021,SS316 Stainless Steel,M001,Metals,2.49,190,S009,10,0.76,kg
3/11/2021,SS316 Stainless Steel,M001,Metals,2.42,139,S010,10,0.5,kg
3/12/2021,SS316 Stainless Steel,M001,Metals,2.55,142,S008,10,0.96,kg
3/13/2021,SS316 Stainless Steel,M001,Metals,2.54,173,S006,10,0.88,kg
3/14/2021,SS316 Stainless Steel,M001,Metals,2.53,162,S008,10,0.96,kg
3/15/2021,SS316 Stainless Steel,M001,Metals,2.55,122,S010,10,0.66,kg
3/16/2021,SS316 Stainless Steel,M001,Metals,2.52,131,S002,10,0.9,kg
3/17/2021,SS316 Stainless Steel,M001,Metals,2.48,144,S005,10,0.92,kg
3/18/2021,SS316 Stainless Steel,M001,Metals,2.42,162,S005,10,0.92,kg
3/19/2021,SS316 Stainless Steel,M001,Metals,2.44,144,S005,10,0.67,kg
3/20/2021,SS316 Stainless Steel,M001,Metals,2.46,153,S010,10,0.75,kg
3/21/2021,SS316 Stainless Steel,M001,Metals,2.52,154,S004,10,0.98,kg
3/22/2021,SS316 Stainless Steel,M001,Metals,2.56,156,S005,10,0.92,kg
3/23/2021,SS316 Stainless Steel,M001,Metals,2.55,121,S002,10,0.9,kg
3/24/2021,SS316 Stainless Steel,M001,Metals,2.45,152,S008,10,0.96,kg
3/25/2021,SS316 Stainless Steel,M001,Metals,2.47,136,S003,10,0.85,kg
3/26/2021,SS316 Stainless Steel,M001,Metals,2.41,124,S001,10,0.74,kg
3/27/2021,SS316 Stainless Steel,M001,Metals,2.56,156,S010,10,0.75,kg
3/28/2021,SS316 Stainless Steel,M001,Metals,2.41,171,S010,10,0.75,kg
3/29/2021,SS316 Stainless Steel,M001,Metals,2.47,179,S007,10,0.8,kg
3/30/2021,SS316 Stainless Steel,M001,Metals,2.55,156,S003,10,0.85,kg
3/31/2021,SS316 Stainless Steel,M001,Metals,2.5,176,S006,10,0.88,kg
4/1/2021,SS316 Stainless Steel,M001,Metals,2.52,158,S005,10,0.7,kg
4/2/2021,SS316 Stainless Steel,M001,Metals,2.51,208,S003,10,0.85,kg
4/3/2021,SS316 Stainless Steel,M001,Metals,2.41,152,S006,10,0.88,kg
4/4/2021,SS316 Stainless Steel,M001,Metals,2.52,150,S006,10,0.78,kg
4/5/2021,SS316 Stainless Steel,M001,Metals,2.52,174,S009,10,0.67,kg
4/6/2021,SS316 Stainless Steel,M001,Metals,2.47,193,S001,10,0.95,kg
4/7/2021,SS316 Stainless Steel,M001,Metals,2.53,162,S010,10,0.75,kg
4/8/2021,SS316 Stainless Steel,M001,Metals,2.47,132,S005,10,0.92,kg
4/9/2021,SS316 Stainless Steel,M001,Metals,2.56,162,S010,10,0.75,kg
4/10/2021,SS316 Stainless Steel,M001,Metals,2.49,178,S008,10,0.96,kg
4/11/2021,SS316 Stainless Steel,M001,Metals,2.52,121,S002,10,0.9,kg
4/12/2021,SS316 Stainless Steel,M001,Metals,2.51,190,S009,10,0.87,kg
4/13/2021,SS316 Stainless Steel,M001,Metals,2.53,131,S001,10,0.95,kg
4/14/2021,SS316 Stainless Steel,M001,Metals,2.5,150,S010,10,0.58,kg
4/15/2021,SS316 Stainless Steel,M001,Metals,2.53,142,S010,10,0.5,kg
4/16/2021,SS316 Stainless Steel,M001,Metals,2.53,154,S005,10,0.92,kg
4/17/2021,SS316 Stainless Steel,M001,Metals,2.43,107,S006,10,0.88,kg
4/18/2021,SS316 Stainless Steel,M001,Metals,2.53,149,S005,10,0.92,kg
4/19/2021,SS316 Stainless Steel,M001,Metals,2.47,150,S001,10,0.95,kg
4/20/2021,SS316 Stainless Steel,M001,Metals,2.49,122,S002,10,0.9,kg
4/21/2021,SS316 Stainless Steel,M001,Metals,2.48,127,S005,10,0.92,kg
4/22/2021,SS316 Stainless Steel,M001,Metals,2.47,113,S010,10,0.62,kg
4/23/2021,SS316 Stainless Steel,M001,Metals,2.56,158,S009,10,0.87,kg
4/24/2021,SS316 Stainless Steel,M001,Metals,2.42,145,S010,10,0.4,kg
4/25/2021,SS316 Stainless Steel,M001,Metals,2.36,178,S009,10,0.87,kg
4/26/2021,SS316 Stainless Steel,M001,Metals,2.47,165,S006,10,0.88,kg
4/27/2021,SS316 Stainless Steel,M001,Metals,2.48,142,S004,10,0.98,kg
4/28/2021,SS316 Stainless Steel,M001,Metals,2.45,168,S009,10,0.65,kg
4/29/2021,SS316 Stainless Steel,M001,Metals,2.45,170,S007,10,0.8,kg
4/30/2021,SS316 Stainless Steel,M001,Metals,2.53,141,S005,10,0.92,kg
5/1/2021,SS316 Stainless Steel,M001,Metals,2.48,179,S003,10,0.85,kg
5/2/2021,SS316 Stainless Steel,M001,Metals,2.6,127,S009,10,0.87,kg
5/3/2021,SS316 Stainless Steel,M001,Metals,2.44,164,S004,10,0.98,kg
5/4/2021,SS316 Stainless Steel,M001,Metals,2.5,194,S004,10,0.98,kg
5/5/2021,SS316 Stainless Steel,M001,Metals,2.5,164,S003,10,0.85,kg
5/6/2021,SS316 Stainless Steel,M001,Metals,2.46,125,S002,10,0.9,kg
5/7/2021,SS316 Stainless Steel,M001,Metals,2.42,154,S005,10,0.92,kg
5/8/2021,SS316 Stainless Steel,M001,Metals,2.47,170,S005,10,0.92,kg
5/9/2021,SS316 Stainless Steel,M001,Metals,2.5,151,S008,10,0.96,kg
5/10/2021,SS316 Stainless Steel,M001,Metals,2.44,180,S010,10,0.75,kg
5/11/2021,SS316 Stainless Steel,M001,Metals,2.47,160,S005,10,0.92,kg
5/12/2021,SS316 Stainless Steel,M001,Metals,2.47,156,S006,10,0.88,kg
5/13/2021,SS316 Stainless Steel,M001,Metals,2.44,120,S005,10,0.92,kg
5/14/2021,SS316 Stainless Steel,M001,Metals,2.54,141,S003,10,0.85,kg
5/15/2021,SS316 Stainless Steel,M001,Metals,2.49,131,S004,10,0.98,kg
5/16/2021,SS316 Stainless Steel,M001,Metals,2.47,142,S009,10,0.87,kg
5/17/2021,SS316 Stainless Steel,M001,Metals,2.52,139,S009,10,0.87,kg
5/18/2021,SS316 Stainless Steel,M001,Metals,2.48,134,S010,10,0.75,kg
5/19/2021,SS316 Stainless Steel,M001,Metals,2.54,142,S010,10,0.45,kg
5/20/2021,SS316 Stainless Steel,M001,Metals,2.43,114,S006,10,0.88,kg
5/21/2021,SS316 Stainless Steel,M001,Metals,2.51,115,S010,10,0.75,kg
5/22/2021,SS316 Stainless Steel,M001,Metals,2.48,148,S003,10,0.85,kg
5/23/2021,SS316 Stainless Steel,M001,Metals,2.54,169,S004,10,0.98,kg
5/24/2021,SS316 Stainless Steel,M001,Metals,2.53,213,S002,10,0.9,kg
5/25/2021,SS316 Stainless Steel,M001,Metals,2.49,151,S010,10,0.75,kg
5/26/2021,SS316 Stainless Steel,M001,Metals,2.49,176,S008,10,0.96,kg
5/27/2021,SS316 Stainless Steel,M001,Metals,2.47,154,S005,10,0.92,kg
5/28/2021,SS316 Stainless Steel,M001,Metals,2.53,163,S004,10,0.98,kg
5/29/2021,SS316 Stainless Steel,M001,Metals,2.45,138,S010,10,0.41,kg
5/30/2021,SS316 Stainless Steel,M001,Metals,2.47,168,S008,10,0.96,kg
5/31/2021,SS316 Stainless Steel,M001,Metals,2.51,140,S009,10,0.87,kg
6/1/2021,SS316 Stainless Steel,M001,Metals,2.4,153,S009,10,0.51,kg
6/2/2021,SS316 Stainless Steel,M001,Metals,2.38,169,S008,10,0.96,kg
6/3/2021,SS316 Stainless Steel,M001,Metals,2.48,169,S008,10,0.96,kg
6/4/2021,SS316 Stainless Steel,M001,Metals,2.36,155,S005,10,0.92,kg
6/5/2021,SS316 Stainless Steel,M001,Metals,2.48,148,S004,10,0.98,kg
6/6/2021,SS316 Stainless Steel,M001,Metals,2.42,148,S005,10,0.92,kg
6/7/2021,SS316 Stainless Steel,M001,Metals,2.37,179,S003,10,0.85,kg
6/8/2021,SS316 Stainless Steel,M001,Metals,2.5,154,S004,10,0.98,kg
6/9/2021,SS316 Stainless Steel,M001,Metals,2.35,163,S003,10,0.85,kg
6/10/2021,SS316 Stainless Steel,M001,Metals,2.49,141,S007,10,0.8,kg
6/11/2021,SS316 Stainless Steel,M001,Metals,2.57,152,S008,10,0.96,kg
6/12/2021,SS316 Stainless Steel,M001,Metals,2.52,138,S002,10,0.9,kg
6/13/2021,SS316 Stainless Steel,M001,Metals,2.42,140,S009,10,0.87,kg
6/14/2021,SS316 Stainless Steel,M001,Metals,2.51,135,S009,10,0.74,kg
6/15/2021,SS316 Stainless Steel,M001,Metals,2.49,131,S001,10,0.95,kg
6/16/2021,SS316 Stainless Steel,M001,Metals,2.39,132,S010,10,0.57,kg
6/17/2021,SS316 Stainless Steel,M001,Metals,2.39,119,S004,10,0.98,kg
6/18/2021,SS316 Stainless Steel,M001,Metals,2.45,109,S006,10,0.88,kg
6/19/2021,SS316 Stainless Steel,M001,Metals,2.46,139,S002,10,0.9,kg
6/20/2021,SS316 Stainless Steel,M001,Metals,2.48,111,S008,10,0.96,kg
6/21/2021,SS316 Stainless Steel,M001,Metals,2.48,127,S004,10,0.98,kg
6/22/2021,SS316 Stainless Steel,M001,Metals,2.44,133,S005,10,0.92,kg
6/23/2021,SS316 Stainless Steel,M001,Metals,2.41,128,S007,10,0.8,kg
6/24/2021,SS316 Stainless Steel,M001,Metals,2.48,156,S010,10,0.75,kg
6/25/2021,SS316 Stainless Steel,M001,Metals,2.49,130,S001,10,0.95,kg
6/26/2021,SS316 Stainless Steel,M001,Metals,2.44,134,S001,10,0.95,kg
6/27/2021,SS316 Stainless Steel,M001,Metals,2.42,125,S004,10,0.98,kg
6/28/2021,SS316 Stainless Steel,M001,Metals,2.41,152,S008,10,0.96,kg
6/29/2021,SS316 Stainless Steel,M001,Metals,2.36,141,S008,10,0.96,kg
6/30/2021,SS316 Stainless Steel,M001,Metals,2.4,152,S003,10,0.85,kg
7/1/2021,SS316 Stainless Steel,M001,Metals,2.44,126,S002,10,0.9,kg
7/2/2021,SS316 Stainless Steel,M001,Metals,2.38,121,S005,10,0.92,kg
7/3/2021,SS316 Stainless Steel,M001,Metals,2.35,141,S002,10,0.9,kg
7/4/2021,SS316 Stainless Steel,M001,Metals,2.37,161,S008,10,0.65,kg
7/5/2021,SS316 Stainless Steel,M001,Metals,2.36,124,S005,10,0.92,kg
7/6/2021,SS316 Stainless Steel,M001,Metals,2.4,140,S005,10,0.92,kg
7/7/2021,SS316 Stainless Steel,M001,Metals,2.36,107,S008,10,0.96,kg
7/8/2021,SS316 Stainless Steel,M001,Metals,2.37,136,S008,10,0.96,kg
7/9/2021,SS316 Stainless Steel,M001,Metals,2.28,137,S002,10,0.9,kg
7/10/2021,SS316 Stainless Steel,M001,Metals,2.33,116,S007,10,0.8,kg
7/11/2021,SS316 Stainless Steel,M001,Metals,2.39,136,S005,10,0.92,kg
7/12/2021,SS316 Stainless Steel,M001,Metals,2.37,108,S010,10,0.75,kg
7/13/2021,SS316 Stainless Steel,M001,Metals,2.4,144,S002,10,0.9,kg
7/14/2021,SS316 Stainless Steel,M001,Metals,2.39,119,S010,10,0.75,kg
7/15/2021,SS316 Stainless Steel,M001,Metals,2.44,100,S002,10,0.9,kg
7/16/2021,SS316 Stainless Steel,M001,Metals,2.24,102,S010,10,0.41,kg
7/17/2021,SS316 Stainless Steel,M001,Metals,2.37,123,S007,10,0.8,kg
7/18/2021,SS316 Stainless Steel,M001,Metals,2.4,139,S004,10,0.98,kg
7/19/2021,SS316 Stainless Steel,M001,Metals,2.38,91,S008,10,0.96,kg
7/20/2021,SS316 Stainless Steel,M001,Metals,2.36,124,S009,10,0.87,kg
7/21/2021,SS316 Stainless Steel,M001,Metals,2.35,138,S006,10,0.54,kg
7/22/2021,SS316 Stainless Steel,M001,Metals,2.34,131,S009,10,0.87,kg
7/23/2021,SS316 Stainless Steel,M001,Metals,2.35,150,S010,10,0.75,kg
7/24/2021,SS316 Stainless Steel,M001,Metals,2.33,118,S004,10,0.98,kg
7/25/2021,SS316 Stainless Steel,M001,Metals,2.36,104,S005,10,0.92,kg
7/26/2021,SS316 Stainless Steel,M001,Metals,2.33,126,S007,10,0.8,kg
7/27/2021,SS316 Stainless Steel,M001,Metals,2.43,151,S001,10,0.95,kg
7/28/2021,SS316 Stainless Steel,M001,Metals,2.33,141,S007,10,0.8,kg
7/29/2021,SS316 Stainless Steel,M001,Metals,2.45,130,S004,10,0.98,kg
7/30/2021,SS316 Stainless Steel,M001,Metals,2.42,130,S007,10,0.8,kg
7/31/2021,SS316 Stainless Steel,M001,Metals,2.43,127,S005,10,0.92,kg
8/1/2021,SS316 Stainless Steel,M001,Metals,2.31,115,S004,10,0.98,kg
8/2/2021,SS316 Stainless Steel,M001,Metals,2.26,126,S005,10,0.92,kg
8/3/2021,SS316 Stainless Steel,M001,Metals,2.24,118,S005,10,0.92,kg
8/4/2021,SS316 Stainless Steel,M001,Metals,2.35,137,S001,10,0.57,kg
8/5/2021,SS316 Stainless Steel,M001,Metals,2.31,157,S010,10,0.75,kg
8/6/2021,SS316 Stainless Steel,M001,Metals,2.29,118,S003,10,0.85,kg
8/7/2021,SS316 Stainless Steel,M001,Metals,2.35,144,S009,10,0.87,kg
8/8/2021,SS316 Stainless Steel,M001,Metals,2.44,128,S010,10,0.75,kg
8/9/2021,SS316 Stainless Steel,M001,Metals,2.32,120,S006,10,0.69,kg
8/10/2021,SS316 Stainless Steel,M001,Metals,2.37,119,S004,10,0.98,kg
8/11/2021,SS316 Stainless Steel,M001,Metals,2.31,126,S010,10,0.75,kg
8/12/2021,SS316 Stainless Steel,M001,Metals,2.36,118,S003,10,0.85,kg
8/13/2021,SS316 Stainless Steel,M001,Metals,2.32,117,S003,10,0.85,kg
8/14/2021,SS316 Stainless Steel,M001,Metals,2.36,111,S008,10,0.96,kg
8/15/2021,SS316 Stainless Steel,M001,Metals,2.34,120,S002,10,0.9,kg
8/16/2021,SS316 Stainless Steel,M001,Metals,2.29,105,S006,10,0.88,kg
8/17/2021,SS316 Stainless Steel,M001,Metals,2.25,87,S008,10,0.96,kg
8/18/2021,SS316 Stainless Steel,M001,Metals,2.21,113,S005,10,0.92,kg
8/19/2021,SS316 Stainless Steel,M001,Metals,2.33,127,S002,10,0.9,kg
8/20/2021,SS316 Stainless Steel,M001,Metals,2.38,101,S010,10,0.38,kg
8/21/2021,SS316 Stainless Steel,M001,Metals,2.34,122,S010,10,0.75,kg
8/22/2021,SS316 Stainless Steel,M001,Metals,2.38,134,S006,10,0.88,kg
8/23/2021,SS316 Stainless Steel,M001,Metals,2.39,117,S001,10,0.95,kg
8/24/2021,SS316 Stainless Steel,M001,Metals,2.34,137,S003,10,0.85,kg
8/25/2021,SS316 Stainless Steel,M001,Metals,2.21,107,S010,10,0.75,kg
8/26/2021,SS316 Stainless Steel,M001,Metals,2.26,119,S007,10,0.8,kg
8/27/2021,SS316 Stainless Steel,M001,Metals,2.28,112,S001,10,0.95,kg
8/28/2021,SS316 Stainless Steel,M001,Metals,2.25,113,S007,10,0.8,kg
8/29/2021,SS316 Stainless Steel,M001,Metals,2.24,137,S007,10,0.8,kg
8/30/2021,SS316 Stainless Steel,M001,Metals,2.31,134,S001,10,0.95,kg
8/31/2021,SS316 Stainless Steel,M001,Metals,2.26,131,S006,10,0.58,kg
9/1/2021,SS316 Stainless Steel,M001,Metals,2.24,135,S001,10,0.95,kg
9/2/2021,SS316 Stainless Steel,M001,Metals,2.28,156,S008,10,0.96,kg
9/3/2021,SS316 Stainless Steel,M001,Metals,2.23,130,S003,10,0.52,kg
9/4/2021,SS316 Stainless Steel,M001,Metals,2.27,141,S003,10,0.85,kg
9/5/2021,SS316 Stainless Steel,M001,Metals,2.26,118,S001,10,0.84,kg
9/6/2021,SS316 Stainless Steel,M001,Metals,2.32,124,S001,10,0.95,kg
9/7/2021,SS316 Stainless Steel,M001,Metals,2.24,189,S003,10,0.85,kg
9/8/2021,SS316 Stainless Steel,M001,Metals,2.21,116,S001,10,0.95,kg
9/9/2021,SS316 Stainless Steel,M001,Metals,2.26,107,S003,10,0.85,kg
9/10/2021,SS316 Stainless Steel,M001,Metals,2.37,109,S008,10,0.96,kg
9/11/2021,SS316 Stainless Steel,M001,Metals,2.34,118,S007,10,0.8,kg
9/12/2021,SS316 Stainless Steel,M001,Metals,2.35,123,S005,10,0.92,kg
9/13/2021,SS316 Stainless Steel,M001,Metals,2.29,100,S007,10,0.8,kg
9/14/2021,SS316 Stainless Steel,M001,Metals,2.28,87,S004,10,0.98,kg
9/15/2021,SS316 Stainless Steel,M001,Metals,2.23,110,S003,10,0.85,kg
9/16/2021,SS316 Stainless Steel,M001,Metals,2.29,103,S008,10,0.96,kg
9/17/2021,SS316 Stainless Steel,M001,Metals,2.21,129,S005,10,0.92,kg
9/18/2021,SS316 Stainless Steel,M001,Metals,2.26,109,S003,10,0.85,kg
9/19/2021,SS316 Stainless Steel,M001,Metals,2.29,116,S001,10,0.95,kg
9/20/2021,SS316 Stainless Steel,M001,Metals,2.24,90,S009,10,0.87,kg
9/21/2021,SS316 Stainless Steel,M001,Metals,2.29,132,S009,10,0.87,kg
